1206921600000,1
1209513600000,0.9891062
1212192000000,0.97870762760878
1214784000000,0.9878683310031982
1217462400000,0.9844020986033741
1220140800000,0.9811834975017806
1222732800000,0.9757366535520989
1225411200000,0.9893538391417414
1228003200000,0.9836593163144093
1230681600000,0.9972765056938762
1233360000000,0.9948006670408406
1235779200000,1.001237922677195
1238457600000,1.0042089960889475
1241049600000,1.004951709062455
1243728000000,1.0027234296379506
1246320000000,1.0004951776326092
1248998400000,0.9995047874562707
1251676800000,0.9987620554487119
1254268800000,0.9992572416758034
1256947200000,0.9972765139713536
1259539200000,0.9965337424237477
1262217600000,0.9948006705922986
1264896000000,0.9977717422750896
1267315200000,0.9955434186430666
1269993600000,0.992077235122377
1272585600000,0.992077235122377
1275264000000,0.9834117380967536
1277856000000,0.9888586590317239
1280534400000,0.9891062692399455
1283212800000,0.9834117866266773
1285804800000,1.0012379937416804
1288483200000,1.0007427814299756
1291075200000,1.0002476139017242
1293753600000,0.9997524913328428
1296432000000,0.9925724688905886
1298851200000,0.9962862780401897
1301529600000,0.9967814323203756
1304121600000,1.0054469517022528
1306800000000,0.9992573197228786
1309392000000,0.9997524517248012
1312070400000,1.0014855225998662
1314748800000,1.0111413452660127
1317340800000,1.0069323683022084
1320019200000,1.0118840589165714
1322611200000,1.0101510050888651
1325289600000,1.016835780380141
1327968000000,1.0188164747967436
1330473600000,1.0190640472001191
1333152000000,1.0168357617545114
1335744000000,1.0168357617545114
1338422400000,1.006684690344916
1341014400000,1.0088263113551559
1343692800000,1.013089712229574
1346371200000,1.0139909568375733
1348963200000,1.0239438864735082
1351641600000,1.0247212646721189
1354233600000,1.0310024986081796
1356912000000,1.032879232456396
1359590400000,1.025446736787563
1362009600000,1.0286530010994768
1364688000000,1.0328891998886047
1367280000000,1.035379908905216
1369958400000,1.0420572810137276
1372550400000,1.0427727575428716
1375228800000,1.0442359762762556
1377907200000,1.0525796305738981
1380499200000,1.0562835530359247
1383177600000,1.0539512789508214
1385769600000,1.0560929079496495
1388448000000,1.0648203541316545
1391126400000,1.0573011252009539
1393545600000,1.0465410773798964
1396224000000,1.0471402221466963
1398816000000,1.0481306073688026
1401494400000,1.047883038919342
1404086400000,1.0527356804842738
1406764800000,1.054790620532579
1409443200000,1.0578359065331187
1412035200000,1.060212758031508
1414713600000,1.0606336624964465
1417305600000,1.06256486426912
1419984000000,1.064867442329991
1422662400000,1.0586777938347038
1425081600000,1.063481014985332
1427760000000,1.0708591272229957
1430352000000,1.0781381850543812
1433030400000,1.0808863592880849
1435622400000,1.0829908450296186
1438300800000,1.084005932348665
1440979200000,1.032508062520577
1443571200000,1.0439464965895986
1446249600000,1.0527357953283354
1448841600000,1.0406040680229718
1451520000000,1.031468188668171
1454198400000,1.0242882417536705
1456704000000,1.0375093446629302
1459382400000,1.0258728473550598
1461974400000,1.056400258610228
1464652800000,1.0417926727542433
1467244800000,1.0334242647518104
1469923200000,1.0369399741004959
1472601600000,1.0302056711326977
1475193600000,1.035479293963226
1477872000000,1.018643436122678
1480464000000,1.002030380322953
1483142400000,0.9943057281210435
1485820800000,1.010497897472922
1488240000000,1.020648955151776
